Date,High,Low,Open,Close,Volume,Adj Close
2020-09-04,14.8100004196167,13.489999771118164,14.680000305175781,14.720000267028809,88147.0,14.720000267028809
2020-09-08,14.289999961853027,13.600000381469727,14.0,13.890000343322754,53583.0,13.890000343322754
2020-09-09,14.510000228881836,14.0,14.199999809265137,14.079999923706055,55271.0,14.079999923706055
2020-09-10,14.739999771118164,13.789999961853027,14.380000114440918,13.8100004196167,47412.0,13.8100004196167
2020-09-11,14.0,13.510000228881836,14.0,13.550000190734863,46931.0,13.550000190734863
2020-09-14,14.449999809265137,13.630000114440918,14.0600004196167,14.300000190734863,45494.0,14.300000190734863
2020-09-15,14.699999809265137,14.369999885559082,14.6899995803833,14.449999809265137,48916.0,14.449999809265137
2020-09-16,14.869999885559082,14.550000190734863,14.699999809265137,14.850000381469727,22356.0,14.850000381469727
2020-09-17,14.850000381469727,14.119999885559082,14.479999542236328,14.84000015258789,41404.0,14.84000015258789
2020-09-18,15.09000015258789,14.569999694824219,15.09000015258789,14.569999694824219,53573.0,14.569999694824219
2020-09-21,14.369999885559082,13.800000190734863,14.369999885559082,14.149999618530273,95521.0,14.149999618530273
2020-09-22,14.65999984741211,14.0,14.149999618530273,14.65999984741211,57466.0,14.65999984741211
2020-09-23,14.6899995803833,13.75,14.6899995803833,14.0,63795.0,14.0
2020-09-24,14.359999656677246,13.75,14.140000343322754,14.319999694824219,51714.0,14.319999694824219
2020-09-25,14.65999984741211,14.039999961853027,14.420000076293945,14.65999984741211,62512.0,14.65999984741211
2020-09-28,15.069999694824219,14.420000076293945,14.420000076293945,14.9399995803833,32971.0,14.9399995803833
2020-09-29,15.34000015258789,14.699999809265137,14.90999984741211,14.899999618530273,64416.0,14.899999618530273
2020-09-30,14.949999809265137,14.600000381469727,14.90999984741211,14.850000381469727,33517.0,14.850000381469727
2020-10-01,15.0,14.130000114440918,14.859999656677246,14.529999732971191,61617.0,14.529999732971191
2020-10-02,14.420000076293945,14.149999618530273,14.380000114440918,14.359999656677246,35137.0,14.359999656677246
2020-10-05,14.720000267028809,14.460000038146973,14.720000267028809,14.510000228881836,45314.0,14.510000228881836
2020-10-06,14.600000381469727,13.960000038146973,14.600000381469727,14.069999694824219,72224.0,14.069999694824219
2020-10-07,14.220000267028809,13.9399995803833,14.079999923706055,13.9399995803833,61973.0,13.9399995803833
2020-10-08,14.399999618530273,13.800000190734863,14.239999771118164,13.930000305175781,102269.0,13.930000305175781
2020-10-09,14.569999694824219,13.479999542236328,14.380000114440918,13.9399995803833,107816.0,13.9399995803833
2020-10-13,14.5,13.90999984741211,14.270000457763672,14.100000381469727,59705.0,14.100000381469727
2020-10-14,15.0,14.3100004196167,14.3100004196167,14.779999732971191,33509.0,14.779999732971191
2020-10-15,15.140000343322754,14.5,14.550000190734863,14.9399995803833,58173.0,14.9399995803833
2020-10-16,14.949999809265137,14.6899995803833,14.949999809265137,14.739999771118164,28496.0,14.739999771118164
2020-10-19,15.670000076293945,15.109999656677246,15.109999656677246,15.199999809265137,82869.0,15.199999809265137
2020-10-20,15.829999923706055,15.420000076293945,15.649999618530273,15.829999923706055,58112.0,15.829999923706055
2020-10-21,17.34000015258789,16.43000030517578,16.8799991607666,16.950000762939453,203426.0,16.950000762939453
2020-10-22,17.950000762939453,16.780000686645508,17.739999771118164,17.31999969482422,221399.0,17.31999969482422
2020-10-23,17.3799991607666,16.8700008392334,17.270000457763672,17.0,108460.0,17.0
2020-10-26,17.6200008392334,16.610000610351562,17.260000228881836,16.719999313354492,101098.0,16.719999313354492
2020-10-27,18.799999237060547,17.100000381469727,17.56999969482422,18.239999771118164,185206.0,18.239999771118164
2020-10-28,18.18000030517578,17.34000015258789,17.950000762939453,17.559999465942383,154514.0,17.559999465942383
2020-10-29,18.559999465942383,17.75,17.899999618530273,18.450000762939453,76397.0,18.450000762939453
2020-10-30,18.610000610351562,17.639999389648438,17.65999984741211,18.440000534057617,79597.0,18.440000534057617
2020-11-02,19.110000610351562,18.190000534057617,18.350000381469727,19.110000610351562,79159.0,19.110000610351562
2020-11-03,19.3799991607666,18.729999542236328,19.149999618530273,19.25,64896.0,19.25
2020-11-04,20.549999237060547,19.389999389648438,19.389999389648438,20.389999389648438,89081.0,20.389999389648438
2020-11-05,23.850000381469727,22.059999465942383,22.520000457763672,23.200000762939453,156522.0,23.200000762939453
2020-11-06,24.0,20.610000610351562,24.0,21.559999465942383,188503.0,21.559999465942383
2020-11-09,21.93000030517578,20.020000457763672,21.649999618530273,20.81999969482422,150404.0,20.81999969482422
2020-11-10,20.809999465942383,19.600000381469727,20.559999465942383,19.600000381469727,80857.0,19.600000381469727
2020-11-11,21.56999969482422,19.829999923706055,20.0,21.020000457763672,63058.0,21.020000457763672
2020-11-12,22.43000030517578,20.940000534057617,21.8799991607666,21.219999313354492,88188.0,21.219999313354492
2020-11-13,22.5,20.889999389648438,22.5,21.510000228881836,116793.0,21.510000228881836
2020-11-16,22.3700008392334,20.75,22.3700008392334,21.530000686645508,137314.0,21.530000686645508
2020-11-17,21.75,20.100000381469727,21.600000381469727,21.399999618530273,272488.0,21.399999618530273
2020-11-18,22.0,20.600000381469727,22.0,20.8799991607666,272797.0,20.8799991607666
2020-11-19,21.56999969482422,20.729999542236328,21.3799991607666,21.229999542236328,184562.0,21.229999542236328
2020-11-20,22.739999771118164,21.479999542236328,21.479999542236328,22.600000381469727,231106.0,22.600000381469727
2020-11-23,23.75,22.540000915527344,23.010000228881836,23.5,164191.0,23.5
2020-11-24,25.790000915527344,23.799999237060547,24.600000381469727,23.860000610351562,211587.0,23.860000610351562
2020-11-25,23.75,21.729999542236328,23.75,21.729999542236328,387602.0,21.729999542236328
2020-11-27,20.450000762939453,19.329999923706055,20.100000381469727,20.299999237060547,188252.0,20.299999237060547
2020-11-30,23.68000030517578,22.059999465942383,22.59000015258789,23.18000030517578,359737.0,23.18000030517578
2020-12-02,23.420000076293945,21.850000381469727,23.420000076293945,22.020000457763672,202386.0,22.020000457763672
2020-12-03,23.209999084472656,22.56999969482422,23.010000228881836,22.899999618530273,152537.0,22.899999618530273
2020-12-04,22.799999237060547,21.399999618530273,22.75,21.860000610351562,236037.0,21.860000610351562
2020-12-07,22.8700008392334,22.079999923706055,22.8700008392334,22.5,159284.0,22.5
2020-12-08,22.850000381469727,21.975000381469727,22.489999771118164,21.989999771118164,116619.0,21.989999771118164
2020-12-09,22.040000915527344,20.950000762939453,21.940000534057617,21.030000686645508,133730.0,21.030000686645508
2020-12-10,21.5,20.649999618530273,21.34000015258789,21.350000381469727,158897.0,21.350000381469727
2020-12-11,21.15999984741211,20.299999237060547,21.15999984741211,20.299999237060547,142462.0,20.299999237060547
2020-12-14,22.40999984741211,21.1200008392334,21.1200008392334,21.81999969482422,269348.0,21.81999969482422
2020-12-15,23.0,21.8799991607666,22.399999618530273,22.989999771118164,166165.0,22.989999771118164
2021-02-02,40.880001068115234,39.380001068115234,40.880001068115234,40.25,36928.0,40.25
